LOCATION,Country,TRANSACT,Transaction,MEASURE,Measure_1,TIME,Year,Unit_Code,Unit,PowerCode_Code,PowerCode,Reference_Period_Code,Reference_Period,Value,Flag_Codes,Flags,_rescued_data
NLD,Netherlands,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2021,2021,USD,US Dollar,6,Millions,2015,2015,954290.432,null,null,null
NLD,Netherlands,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2022,2022,USD,US Dollar,6,Millions,2015,2015,995600.885,P,Provisional value,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1995,1995,USD,US Dollar,6,Millions,2015,2015,1861423.412,E,Estimated value,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1996,1996,USD,US Dollar,6,Millions,2015,2015,2001951.989,E,Estimated value,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1997,1997,USD,US Dollar,6,Millions,2015,2015,2083027.46,E,Estimated value,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1998,1998,USD,US Dollar,6,Millions,2015,2015,2211850.543,E,Estimated value,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1999,1999,USD,US Dollar,6,Millions,2015,2015,2407504.688,E,Estimated value,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2000,2000,USD,US Dollar,6,Millions,2015,2015,2499976.731,E,Estimated value,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2001,2001,USD,US Dollar,6,Millions,2015,2015,2620574.765,E,Estimated value,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2002,2002,USD,US Dollar,6,Millions,2015,2015,2720260.782,E,Estimated value,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2003,2003,USD,US Dollar,6,Millions,2015,2015,2934083.657,E,Estimated value,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2004,2004,USD,US Dollar,6,Millions,2015,2015,3166548.063,E,Estimated value,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2005,2005,USD,US Dollar,6,Millions,2015,2015,3460558.007,E,Estimated value,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2006,2006,USD,US Dollar,6,Millions,2015,2015,3781142.881,E,Estimated value,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2007,2007,USD,US Dollar,6,Millions,2015,2015,4151746.319,E,Estimated value,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2008,2008,USD,US Dollar,6,Millions,2015,2015,4313288.986,E,Estimated value,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2009,2009,USD,US Dollar,6,Millions,2015,2015,4679046.689,E,Estimated value,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2010,2010,USD,US Dollar,6,Millions,2015,2015,5159115.147,E,Estimated value,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2011,2011,USD,US Dollar,6,Millions,2015,2015,5501595.446,null,null,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2012,2012,USD,US Dollar,6,Millions,2015,2015,5801783.814,null,null,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2013,2013,USD,US Dollar,6,Millions,2015,2015,6172292.007,null,null,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2014,2014,USD,US Dollar,6,Millions,2015,2015,6629672.856,null,null,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2015,2015,USD,US Dollar,6,Millions,2015,2015,7159798.323,null,null,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2016,2016,USD,US Dollar,6,Millions,2015,2015,7750933.146,null,null,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2017,2017,USD,US Dollar,6,Millions,2015,2015,8277638.772,null,null,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2018,2018,USD,US Dollar,6,Millions,2015,2015,8811865.273,null,null,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2019,2019,USD,US Dollar,6,Millions,2015,2015,9141245.617,null,null,null
IND,India,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2020,2020,USD,US Dollar,6,Millions,2015,2015,8538281.695,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1995,1995,USD,US Dollar,6,Millions,2015,2015,1378287.716,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1996,1996,USD,US Dollar,6,Millions,2015,2015,1463993.742,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1997,1997,USD,US Dollar,6,Millions,2015,2015,1569384.838,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1998,1998,USD,US Dollar,6,Millions,2015,2015,1666452.529,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1999,1999,USD,US Dollar,6,Millions,2015,2015,1712363.803,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2000,2000,USD,US Dollar,6,Millions,2015,2015,1798483.441,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2001,2001,USD,US Dollar,6,Millions,2015,2015,1790375.064,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2002,2002,USD,US Dollar,6,Millions,2015,2015,1786139.251,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2003,2003,USD,US Dollar,6,Millions,2015,2015,1807314.734,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2004,2004,USD,US Dollar,6,Millions,2015,2015,1871753.474,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2005,2005,USD,US Dollar,6,Millions,2015,2015,1911308.251,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2006,2006,USD,US Dollar,6,Millions,2015,2015,2003146.871,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2007,2007,USD,US Dollar,6,Millions,2015,2015,2044769.537,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2008,2008,USD,US Dollar,6,Millions,2015,2015,2064058.5,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2009,2009,USD,US Dollar,6,Millions,2015,2015,1934120.846,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2010,2010,USD,US Dollar,6,Millions,2015,2015,2030272.464,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2011,2011,USD,US Dollar,6,Millions,2015,2015,2100195.963,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2012,2012,USD,US Dollar,6,Millions,2015,2015,2174820.352,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2013,2013,USD,US Dollar,6,Millions,2015,2015,2193352.03,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2014,2014,USD,US Dollar,6,Millions,2015,2015,2248268.377,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2015,2015,USD,US Dollar,6,Millions,2015,2015,2309023.86,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2016,2016,USD,US Dollar,6,Millions,2015,2015,2349951.152,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2017,2017,USD,US Dollar,6,Millions,2015,2015,2393935.858,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2018,2018,USD,US Dollar,6,Millions,2015,2015,2441146.239,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2019,2019,USD,US Dollar,6,Millions,2015,2015,2435010.765,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2020,2020,USD,US Dollar,6,Millions,2015,2015,2225001.905,null,null,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2021,2021,USD,US Dollar,6,Millions,2015,2015,2352699.4,P,Provisional value,null
MEX,Mexico,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2022,2022,USD,US Dollar,6,Millions,2015,2015,2445607.499,P,Provisional value,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1995,1995,USD,US Dollar,6,Millions,2015,2015,113254.376,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1996,1996,USD,US Dollar,6,Millions,2015,2015,121612.123,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1997,1997,USD,US Dollar,6,Millions,2015,2015,135015.925,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1998,1998,USD,US Dollar,6,Millions,2015,2015,146851.588,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1999,1999,USD,US Dollar,6,Millions,2015,2015,162314.893,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2000,2000,USD,US Dollar,6,Millions,2015,2015,177578.214,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2001,2001,USD,US Dollar,6,Millions,2015,2015,187000.198,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2002,2002,USD,US Dollar,6,Millions,2015,2015,198032.023,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2003,2003,USD,US Dollar,6,Millions,2015,2015,204000.89,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2004,2004,USD,US Dollar,6,Millions,2015,2015,217849.384,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2005,2005,USD,US Dollar,6,Millions,2015,2015,230352.963,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2006,2006,USD,US Dollar,6,Millions,2015,2015,241842.631,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2007,2007,USD,US Dollar,6,Millions,2015,2015,254684.761,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2008,2008,USD,US Dollar,6,Millions,2015,2015,243264.516,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2009,2009,USD,US Dollar,6,Millions,2015,2015,230868.285,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2010,2010,USD,US Dollar,6,Millions,2015,2015,234753.733,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2011,2011,USD,US Dollar,6,Millions,2015,2015,237760.34,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2012,2012,USD,US Dollar,6,Millions,2015,2015,237451.988,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2013,2013,USD,US Dollar,6,Millions,2015,2015,240241.136,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2014,2014,USD,US Dollar,6,Millions,2015,2015,261452.027,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2015,2015,USD,US Dollar,6,Millions,2015,2015,325443.078,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2016,2016,USD,US Dollar,6,Millions,2015,2015,331188.958,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2017,2017,USD,US Dollar,6,Millions,2015,2015,362026.824,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2018,2018,USD,US Dollar,6,Millions,2015,2015,392691.563,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2019,2019,USD,US Dollar,6,Millions,2015,2015,413495.287,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2020,2020,USD,US Dollar,6,Millions,2015,2015,440857.072,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2021,2021,USD,US Dollar,6,Millions,2015,2015,507537.672,null,null,null
IRL,Ireland,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2022,2022,USD,US Dollar,6,Millions,2015,2015,555413.816,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1995,1995,USD,US Dollar,6,Millions,2015,2015,74151.685,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1996,1996,USD,US Dollar,6,Millions,2015,2015,79060.451,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1997,1997,USD,US Dollar,6,Millions,2015,2015,83745.445,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1998,1998,USD,US Dollar,6,Millions,2015,2015,87158.991,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1999,1999,USD,US Dollar,6,Millions,2015,2015,87066.677,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2000,2000,USD,US Dollar,6,Millions,2015,2015,88082.332,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2001,2001,USD,US Dollar,6,Millions,2015,2015,90948.341,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2002,2002,USD,US Dollar,6,Millions,2015,2015,95049.606,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2003,2003,USD,US Dollar,6,Millions,2015,2015,100276.463,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2004,2004,USD,US Dollar,6,Millions,2015,2015,105569.938,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2005,2005,USD,US Dollar,6,Millions,2015,2015,112562.321,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2006,2006,USD,US Dollar,6,Millions,2015,2015,122122.438,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2007,2007,USD,US Dollar,6,Millions,2015,2015,135350.776,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2008,2008,USD,US Dollar,6,Millions,2015,2015,142896.428,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2009,2009,USD,US Dollar,6,Millions,2015,2015,135100.666,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2010,2010,USD,US Dollar,6,Millions,2015,2015,144174.882,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2011,2011,USD,US Dollar,6,Millions,2015,2015,148026.446,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2012,2012,USD,US Dollar,6,Millions,2015,2015,149978.622,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2013,2013,USD,US Dollar,6,Millions,2015,2015,150927.597,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2014,2014,USD,US Dollar,6,Millions,2015,2015,154998.401,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2015,2015,USD,US Dollar,6,Millions,2015,2015,163007.449,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2016,2016,USD,US Dollar,6,Millions,2015,2015,166176.234,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2017,2017,USD,US Dollar,6,Millions,2015,2015,171058.606,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2018,2018,USD,US Dollar,6,Millions,2015,2015,177952.934,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2019,2019,USD,US Dollar,6,Millions,2015,2015,182421.789,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2020,2020,USD,US Dollar,6,Millions,2015,2015,176337.112,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2021,2021,USD,US Dollar,6,Millions,2015,2015,184782.154,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2022,2022,USD,US Dollar,6,Millions,2015,2015,188016.67,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1995,1995,USD,US Dollar,6,Millions,2015,2015,174480.369,E,Estimated value,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1996,1996,USD,US Dollar,6,Millions,2015,2015,187415.482,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1997,1997,USD,US Dollar,6,Millions,2015,2015,201268.745,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1998,1998,USD,US Dollar,6,Millions,2015,2015,209683.563,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1999,1999,USD,US Dollar,6,Millions,2015,2015,209109.803,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2000,2000,USD,US Dollar,6,Millions,2015,2015,219505.951,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2001,2001,USD,US Dollar,6,Millions,2015,2015,226429.246,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2002,2002,USD,US Dollar,6,Millions,2015,2015,233681.32,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2003,2003,USD,US Dollar,6,Millions,2015,2015,244718.661,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2004,2004,USD,US Dollar,6,Millions,2015,2015,261051.807,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2005,2005,USD,US Dollar,6,Millions,2015,2015,276289.52,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2006,2006,USD,US Dollar,6,Millions,2015,2015,293005.011,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2007,2007,USD,US Dollar,6,Millions,2015,2015,308148.187,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2008,2008,USD,US Dollar,6,Millions,2015,2015,319825.132,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2009,2009,USD,US Dollar,6,Millions,2015,2015,316249.368,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2010,2010,USD,US Dollar,6,Millions,2015,2015,334755.177,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2011,2011,USD,US Dollar,6,Millions,2015,2015,355589.994,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2012,2012,USD,US Dollar,6,Millions,2015,2015,377477.767,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2013,2013,USD,US Dollar,6,Millions,2015,2015,389966.65,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2014,2014,USD,US Dollar,6,Millions,2015,2015,396957.385,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2015,2015,USD,US Dollar,6,Millions,2015,2015,405499.68,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2016,2016,USD,US Dollar,6,Millions,2015,2015,412608.246,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2017,2017,USD,US Dollar,6,Millions,2015,2015,418210.209,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2018,2018,USD,US Dollar,6,Millions,2015,2015,434896.92,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2019,2019,USD,US Dollar,6,Millions,2015,2015,438128.77,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2020,2020,USD,US Dollar,6,Millions,2015,2015,411204.675,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2021,2021,USD,US Dollar,6,Millions,2015,2015,459469.54,null,null,null
CHL,Chile,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2022,2022,USD,US Dollar,6,Millions,2015,2015,470682.451,null,null,null
ISR,Israel,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1995,1995,USD,US Dollar,6,Millions,2015,2015,142522.698,null,null,null
ISR,Israel,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1996,1996,USD,US Dollar,6,Millions,2015,2015,150888.382,null,null,null
ISR,Israel,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1997,1997,USD,US Dollar,6,Millions,2015,2015,156553.516,null,null,null
ISR,Israel,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1998,1998,USD,US Dollar,6,Millions,2015,2015,162916.352,null,null,null
ISR,Israel,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",1999,1999,USD,US Dollar,6,Millions,2015,2015,168329.264,null,null,null
ISR,Israel,B1_GE,Gross domestic product (expenditure approach),VPVOB,"Constant prices, constant PPPs, OECD base year",2000,2000,USD,US Dollar,6,Millions,2015,2015,182849.245,null,null,null
