WEO_Country_Group_Code,WEO_Subject_Code,Country_Group_Name,Subject_Descriptor,Subject_Notes,Units,Scale,Country_Series-specific_Notes,Estimates_Start_After,Year,Value,version,_rescued_data
400,BCA,Middle East and Central Asia,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.",U.S. dollars,Billions,null,null,1981,59.157,2023-10-01,null
400,BCA_NGDPD,Middle East and Central Asia,Current account balance,null,Percent of GDP,null,null,null,1981,10.056,2023-10-01,null
400,BM,Middle East and Central Asia,Imports of goods and services,null,U.S. dollars,Billions,null,null,1981,168.482,2023-10-01,null
400,BX,Middle East and Central Asia,Exports of goods and services,null,U.S. dollars,Billions,null,null,1981,224.996,2023-10-01,null
400,BF,Middle East and Central Asia,Financial account balance,null,U.S. dollars,Billions,null,null,1981,81.506,2023-10-01,null
400,BFD,Middle East and Central Asia,"Direct investment, net",null,U.S. dollars,Billions,null,null,1981,-8.186,2023-10-01,null
400,BFP,Middle East and Central Asia,"Portfolio investment, net",null,U.S. dollars,Billions,null,null,1981,null,2023-10-01,null
400,BFF,Middle East and Central Asia,"Financial derivatives, net",null,U.S. dollars,Billions,null,null,1981,null,2023-10-01,null
400,BFO,Middle East and Central Asia,"Other investment, net",null,U.S. dollars,Billions,null,null,1981,20.205,2023-10-01,null
400,BFRA,Middle East and Central Asia,Change in reserves,null,U.S. dollars,Billions,null,null,1981,45.278,2023-10-01,null
400,D,Middle East and Central Asia,"External debt, total",null,U.S. dollars,Billions,null,null,1981,114.895,2023-10-01,null
400,D_NGDPD,Middle East and Central Asia,"External debt, total",null,Percent of GDP,null,null,null,1981,19.738,2023-10-01,null
400,D_BX,Middle East and Central Asia,"External debt, total",null,Percent of exports of goods and services,null,null,null,1981,50.949,2023-10-01,null
400,DS,Middle East and Central Asia,"External debt, total debt service",null,U.S. dollars,Billions,null,null,1981,null,2023-10-01,null
400,DS_NGDPD,Middle East and Central Asia,"External debt, total debt service",null,Percent of GDP,null,null,null,1981,null,2023-10-01,null
400,DS_BX,Middle East and Central Asia,"External debt, total debt service",null,Percent of exports of goods and services,null,null,null,1981,null,2023-10-01,null
400,DSI,Middle East and Central Asia,"External debt, total debt service, interest",null,U.S. dollars,Billions,null,null,1981,null,2023-10-01,null
400,DSI_NGDPD,Middle East and Central Asia,"External debt, total debt service, interest",null,Percent of GDP,null,null,null,1981,null,2023-10-01,null
400,DSI_BX,Middle East and Central Asia,"External debt, total debt service, interest",null,Percent of exports of goods and services,null,null,null,1981,null,2023-10-01,null
400,DSP,Middle East and Central Asia,"External debt, total debt service, amortization",null,U.S. dollars,Billions,null,null,1981,8.385,2023-10-01,null
400,DSP_NGDPD,Middle East and Central Asia,"External debt, total debt service, amortization",null,Percent of GDP,null,null,null,1981,1.425,2023-10-01,null
400,DSP_BX,Middle East and Central Asia,"External debt, total debt service, amortization",null,Percent of exports of goods and services,null,null,null,1981,3.822,2023-10-01,null
400,PALLFNFW,Middle East and Central Asia,Commodity Price Index includes both Fuel and Non-Fuel Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PNFUELW,Middle East and Central Asia,Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PINDUW,Middle East and Central Asia,Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,POILAPSP,Middle East and Central Asia,"Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel","The APSP denotes an equally weighted average of three crude oil spot prices—West Texas Intermediate (“WTI”), Dated Brent (“Brent”), and Dubai Fateh (“Dubai”). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the “headline” oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.",U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,POILBRE,Middle East and Central Asia,"Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,POILDUB,Middle East and Central Asia,"Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,POILWTI,Middle East and Central Asia,"Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PNRGW,Middle East and Central Asia,"Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,POILAPSPW,Middle East and Central Asia,"Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh","The APSP denotes an equally weighted average of three crude oil spot prices—West Texas Intermediate (“WTI”), Dated Brent (“Brent”), and Dubai Fateh (“Dubai”). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the “headline” oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.","Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PNGASW,Middle East and Central Asia,"Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PNGASEU,Middle East and Central Asia,"Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PNGASJP,Middle East and Central Asia,"Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PNGASUS,Middle East and Central Asia,"Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PCOALW,Middle East and Central Asia,Commodity Coal Price Index includes Australian and South African Coal,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PCOALAU,Middle East and Central Asia,"Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PCOALSA,Middle East and Central Asia,"Coal, South African export price, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PFANDBW,Middle East and Central Asia,Commodity Food and Beverage Price Index includes Food and Beverage Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PFOODW,Middle East and Central Asia,"Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PCEREW,Middle East and Central Asia,"Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PWHEAMT,Middle East and Central Asia,"Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PMAIZMT,Middle East and Central Asia,"Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PRICENPQ,Middle East and Central Asia,"Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PBARL,Middle East and Central Asia,"Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PVOILW,Middle East and Central Asia,"Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PSOYB,Middle East and Central Asia,"Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PSMEA,Middle East and Central Asia,"Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PSOIL,Middle East and Central Asia,"Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PROIL,Middle East and Central Asia,"Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PPOIL,Middle East and Central Asia,"Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PSUNO,Middle East and Central Asia,"Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,POLVOIL,Middle East and Central Asia,"Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PFISH,Middle East and Central Asia,"Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PGNUTS,Middle East and Central Asia,"Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PMEATW,Middle East and Central Asia,"Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PBEEF,Middle East and Central Asia,"Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
400,PLAMB,Middle East and Central Asia,"Lamb, frozen carcass Smithfield London, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
400,PPORK,Middle East and Central Asia,"Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
400,PPOULT,Middle East and Central Asia,"Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
400,PSEAFW,Middle East and Central Asia,Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PSALM,Middle East and Central Asia,"Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PSHRI,Middle East and Central Asia,"Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PSUGAW,Middle East and Central Asia,"Commodity Sugar Index includes European, Free market, and U.S. Price Indices",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PSUGAISA,Middle East and Central Asia,"Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
400,PSUGAUSA,Middle East and Central Asia,"Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
400,PBANSOP,Middle East and Central Asia,"Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PORANG,Middle East and Central Asia,"Oranges, miscellaneous oranges French import price, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PBEVEW,Middle East and Central Asia,"Commodity Beverage Price Index includes Coffee, Tea, and Cocoa",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PCOFFW,Middle East and Central Asia,Commodity Coffee Price Index includes Other Mild Arabicas and Robusta,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PCOFFOTM,Middle East and Central Asia,"Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
400,PCOFFROB,Middle East and Central Asia,"Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
400,PCOCO,Middle East and Central Asia,"Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PTEA,Middle East and Central Asia,"Tea, Mombasa, Kenya, Auction Price, US cents per kilogram",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
400,PRAWMW,Middle East and Central Asia,"Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PTIMBW,Middle East and Central Asia,Commodity Timber Index includes Hardwood and Softwood Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PHARDW,Middle East and Central Asia,Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PLOGSK,Middle East and Central Asia,"Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PSAWMAL,Middle East and Central Asia,"Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PSOFTW,Middle East and Central Asia,Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PLOGORE,Middle East and Central Asia,"Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PSAWORE,Middle East and Central Asia,"Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PCOTTIND,Middle East and Central Asia,"Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
400,PWOOLW,Middle East and Central Asia,Commodity Wool Index includes Coarse and Fine Wool Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PWOOLF,Middle East and Central Asia,"Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
400,PWOOLC,Middle East and Central Asia,"Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
400,PRUBB,Middle East and Central Asia,"Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
400,PHIDE,Middle East and Central Asia,"Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound",null,U.S. cents,Units,null,null,1981,null,2023-10-01,null
400,PMETAW,Middle East and Central Asia,"Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices",null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
400,PCOPP,Middle East and Central Asia,"Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PALUM,Middle East and Central Asia,"Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PIORECR,Middle East and Central Asia,"Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PTIN,Middle East and Central Asia,"Tin, standard grade, LME spot price, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PNICK,Middle East and Central Asia,"Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PZINC,Middle East and Central Asia,"Zinc, high grade 98% pure, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PLEAD,Middle East and Central Asia,"Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
400,PURAN,Middle East and Central Asia,"Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound",null,U.S. dollars,Units,null,null,1981,null,2023-10-01,null
603,NGDP_RPCH,Sub-Saharan Africa,"Gross domestic product, constant prices",null,Percent change,null,null,null,1981,null,2023-10-01,null
603,NGDP_RPCHMK,Sub-Saharan Africa,"Gross domestic product, constant prices",null,Percent change (market exchange rates),null,null,null,1981,null,2023-10-01,null
603,NGDPD,Sub-Saharan Africa,"Gross domestic product, current prices",null,U.S. dollars,Billions,null,null,1981,335.793,2023-10-01,null
603,PPPGDP,Sub-Saharan Africa,"Gross domestic product, current prices",null,Purchasing power parity; international dollars,Billions,null,null,1981,386.748,2023-10-01,null
603,NGDP_D,Sub-Saharan Africa,"Gross domestic product, deflator",null,"Index, 2000=100",null,null,null,1981,null,2023-10-01,null
603,NGDPRPPPPC,Sub-Saharan Africa,"Gross domestic product per capita, constant prices",null,Purchasing power parity; 2017 international dollar,Units,null,null,1981,"3,264.656",2023-10-01,null
603,PPPPC,Sub-Saharan Africa,"Gross domestic product per capita, current prices",null,Purchasing power parity; international dollars,Units,null,null,1981,"1,433.227",2023-10-01,null
603,NGAP_NPGDP,Sub-Saharan Africa,Output gap,null,Percent of potential GDP,null,null,null,1981,null,2023-10-01,null
603,PPPSH,Sub-Saharan Africa,Gross domestic product based on purchasing-power-parity (PPP) share of world total,"""These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box 1.1 in the October 2020 World Economic Outlook, """"Revised Purchasing Power Parity Weights"""" in the July 2014 WEO Update, Box A2 in the April 2004 World Economic Outlook, Box A1 in the May 2000 World Economic Outlook, and Annex IV in the May 1993 World Economic Outlook for summaries of the revised PPP-based weights; and Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.""",Percent,null,null,null,1981,2.580,2023-10-01,null
603,NID_NGDP,Sub-Saharan Africa,Investment,null,Percent of GDP,null,null,null,1981,28.697,2023-10-01,null
603,NGSD_NGDP,Sub-Saharan Africa,Gross national savings,null,Percent of GDP,null,null,null,1981,15.818,2023-10-01,null
603,PCPIPCH,Sub-Saharan Africa,"Inflation, average consumer prices",null,Percent change,null,null,null,1981,null,2023-10-01,null
603,PCPIEPCH,Sub-Saharan Africa,"Inflation, end of period consumer prices",null,Percent change,null,null,null,1981,null,2023-10-01,null
603,TRADEPCH,Sub-Saharan Africa,Trade volume of goods and services,null,Percent change,null,null,null,1981,null,2023-10-01,null
603,TM_RPCH,Sub-Saharan Africa,Volume of imports of goods and services,null,Percent change,null,null,null,1981,null,2023-10-01,null
603,TMG_RPCH,Sub-Saharan Africa,Volume of imports of goods,null,Percent change,null,null,null,1981,6.111,2023-10-01,null
603,TX_RPCH,Sub-Saharan Africa,Volume of exports of goods and services,null,Percent change,null,null,null,1981,null,2023-10-01,null
603,TXG_RPCH,Sub-Saharan Africa,Volume of exports of goods,null,Percent change,null,null,null,1981,null,2023-10-01,null
603,TTPCH,Sub-Saharan Africa,Terms of trade of goods and services,null,Percent change,null,null,null,1981,null,2023-10-01,null
603,TTTPCH,Sub-Saharan Africa,Terms of trade of goods,null,Percent change,null,null,null,1981,null,2023-10-01,null
603,TXGM_D,Sub-Saharan Africa,Export price of manufactures,null,"U.S. dollars; index, 2000=100",null,null,null,1981,null,2023-10-01,null
603,TXGM_DPCH,Sub-Saharan Africa,Export price of manufactures,null,U.S. dollars; annual percent change,null,null,null,1981,null,2023-10-01,null
603,LUR,Sub-Saharan Africa,Unemployment rate,null,Percent of total labor force,null,null,null,1981,null,2023-10-01,null
603,LE,Sub-Saharan Africa,Employment,null,"Index, 2000=100",null,null,null,1981,null,2023-10-01,null
603,GGR_NGDP,Sub-Saharan Africa,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government's net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,null,null,null,1981,null,2023-10-01,null
603,GGX_NGDP,Sub-Saharan Africa,General government total expenditure,"Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.",Percent of GDP,null,null,null,1981,null,2023-10-01,null
603,GGXCNL_NGDP,Sub-Saharan Africa,General government net lending/borrowing,"Net lending (+)/ borrowing (-) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (-) is also equal to net acquisition of financial assets minus net incurrence of liabilities.",Percent of GDP,null,null,null,1981,null,2023-10-01,null
603,GGSB_NPGDP,Sub-Saharan Africa,General government structural balance,null,Percent of potential GDP,null,null,null,1981,null,2023-10-01,null
603,GGXONLB_NGDP,Sub-Saharan Africa,General government primary net lending/borrowing,Primary net lending/borrowing is net lending (+)/borrowing (-) plus net interest payable/paid (interest expense minus interest revenue).,Percent of GDP,null,null,null,1981,null,2023-10-01,null
603,GGXWDN_NGDP,Sub-Saharan Africa,General government net debt,"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,null,null,null,1981,null,2023-10-01,null
603,GGXWDG_NGDP,Sub-Saharan Africa,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,null,null,null,1981,null,2023-10-01,null
603,BCA,Sub-Saharan Africa,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.",U.S. dollars,Billions,null,null,1981,-20.320,2023-10-01,null
603,BCA_NGDPD,Sub-Saharan Africa,Current account balance,null,Percent of GDP,null,null,null,1981,-3.923,2023-10-01,null
603,BM,Sub-Saharan Africa,Imports of goods and services,null,U.S. dollars,Billions,null,null,1981,null,2023-10-01,null
603,BX,Sub-Saharan Africa,Exports of goods and services,null,U.S. dollars,Billions,null,null,1981,null,2023-10-01,null
603,BF,Sub-Saharan Africa,Financial account balance,null,U.S. dollars,Billions,null,null,1981,-18.748,2023-10-01,null
603,BFD,Sub-Saharan Africa,"Direct investment, net",null,U.S. dollars,Billions,null,null,1981,-0.524,2023-10-01,null
603,BFP,Sub-Saharan Africa,"Portfolio investment, net",null,U.S. dollars,Billions,null,null,1981,0.197,2023-10-01,null
603,BFF,Sub-Saharan Africa,"Financial derivatives, net",null,U.S. dollars,Billions,null,null,1981,null,2023-10-01,null
603,BFO,Sub-Saharan Africa,"Other investment, net",null,U.S. dollars,Billions,null,null,1981,-9.892,2023-10-01,null
603,BFRA,Sub-Saharan Africa,Change in reserves,null,U.S. dollars,Billions,null,null,1981,-8.517,2023-10-01,null
603,D,Sub-Saharan Africa,"External debt, total",null,U.S. dollars,Billions,null,null,1981,66.126,2023-10-01,null
603,D_NGDPD,Sub-Saharan Africa,"External debt, total",null,Percent of GDP,null,null,null,1981,21.186,2023-10-01,null
603,D_BX,Sub-Saharan Africa,"External debt, total",null,Percent of exports of goods and services,null,null,null,1981,null,2023-10-01,null
603,DS,Sub-Saharan Africa,"External debt, total debt service",null,U.S. dollars,Billions,null,null,1981,10.300,2023-10-01,null
603,DS_NGDPD,Sub-Saharan Africa,"External debt, total debt service",null,Percent of GDP,null,null,null,1981,3.426,2023-10-01,null
603,DS_BX,Sub-Saharan Africa,"External debt, total debt service",null,Percent of exports of goods and services,null,null,null,1981,null,2023-10-01,null
603,DSI,Sub-Saharan Africa,"External debt, total debt service, interest",null,U.S. dollars,Billions,null,null,1981,3.541,2023-10-01,null
603,DSI_NGDPD,Sub-Saharan Africa,"External debt, total debt service, interest",null,Percent of GDP,null,null,null,1981,1.054,2023-10-01,null
603,DSI_BX,Sub-Saharan Africa,"External debt, total debt service, interest",null,Percent of exports of goods and services,null,null,null,1981,null,2023-10-01,null
603,DSP,Sub-Saharan Africa,"External debt, total debt service, amortization",null,U.S. dollars,Billions,null,null,1981,6.759,2023-10-01,null
603,DSP_NGDPD,Sub-Saharan Africa,"External debt, total debt service, amortization",null,Percent of GDP,null,null,null,1981,2.013,2023-10-01,null
603,DSP_BX,Sub-Saharan Africa,"External debt, total debt service, amortization",null,Percent of exports of goods and services,null,null,null,1981,null,2023-10-01,null
603,PALLFNFW,Sub-Saharan Africa,Commodity Price Index includes both Fuel and Non-Fuel Price Indices,null,"Index, 2016=100",null,null,null,1981,null,2023-10-01,null
